화장실명,소재지도로명주소,위도,경도
(주)선천 직영 선천Self주유소,경상남도 김해시 주촌면 서부로 1532,35.23773,128.83952
금관가야 휴게소 상행선,경상남도 김해시 대동면 동남로 400,35.26958775,129.0029090795549
금관가야 휴게소 상행선,경상남도 김해시 대동면 동남로 400,35.26958775,129.0029090795549
내트럭(주)김해사업소,경상남도 김해시 진영읍 김해대로 243,35.3070571,128.7180026
진영(순천방향)휴게소,경상남도 김해시 진영읍 하계로96번길 68,35.280083700000006,128.71610607432618
진영(순천방향)휴게소,경상남도 김해시 진영읍 하계로96번길 68,35.280083700000006,128.71610607432618
알뜰성원주유소,경상남도 김해시 진영읍 김해대로 134,35.3070571,128.7180026
동원주유소,경상남도 김해시 상동면 상동로 578,35.305513,128.9201631
행운주유소,경상남도 김해시 상동면 상동로 295,35.305513,128.9201631
테크노밸리주유소,경상남도 김해시 진례면 고모로 534,35.2304269,128.7676969
다누리주유소 (주)해광에너지,경상남도 김해시 호계로 326 (부원동),35.228142,128.8851354
봉림주유소,경상남도 김해시 생림면 생림대로 740,35.3240131,128.8527403
부성주유소,경상남도 김해시 상동면 상동로 799,35.305513,128.9201631
대양석유(주)서김해주유소,경상남도 김해시 금관대로 892 (풍유동),35.2217863,128.8484603
대박주유소,경상남도 김해시 생림면 생림대로 865,35.3240131,128.8527403
김해농협 서김해주유소,경상남도 김해시 금관대로 1013 (풍유동),35.2217863,128.8484603
새로운주유소,경상남도 김해시 생림면 생림대로 862,35.3240131,128.8527403
지에스칼텍스(주) 남해주유소,경상남도 김해시 금관대로 1079 (풍유동),35.2223825,128.8482503
(주)경인석유 고속도로 진영(상)충전소,경상남도 김해시 진영읍 하계로96번길 44-49,35.2751201,128.7207671
MS에너지(주),경상남도 김해시 한림면 한림로 1027,35.3327046,128.793394
구암충전소,경상남도 김해시 진영읍 본산로 60,35.3158566,128.742287
김해셀프주유소충전소,경상남도 김해시 주촌면 서부로 1608,35.23773,128.83952
동창원IC충전소,경상남도 김해시 진영읍 김해대로 133,35.3070571,128.7180026
럭키LPG충전소,경상남도 김해시 금관대로 1047 (풍유동),35.2223825,128.8482503
비앤지(주),경상남도 김해시 한림면 김해대로 1565,35.2937942,128.7826078
SY삼계Self주유소,경상남도 김해시 한림면 김해대로 1604,35.2772823,128.8290404
진영가스충전소,경상남도 김해시 진영읍 진산대로 108,35.3109077,128.7264361
태영가스충전소,경상남도 김해시 진영읍 서부로 18,35.2694244,128.7568994
김해구산동우체국,경상남도 김해시 구산로39번길 33,35.2503377,128.8718762
김해생림우체국,경상남도 김해시 생림면 마사로 91,35.3623013,128.8383134
김해대동우체국,경상남도 김해시 대동면 대동로 615,35.2443502,128.9766407
부경에너지(주) 황제주유소,경상남도 김해시 진영읍 김해대로 684,35.3070571,128.7180026
OK주유소,경상남도 김해시 금관대로 920 (풍유동),35.2217863,128.8484603
부국주유소,경상남도 김해시 진영읍 김해대로 701,35.3070571,128.7180026
경남유성주유소,경상남도 김해시 진영읍 본산로 219,35.3158566,128.742287
나들목주유소,경상남도 김해시 주촌면 소망길 149,35.2168005,128.835316
동산주유소,경상남도 김해시 생림면 생림대로 503,35.3240131,128.8527403
상신에너지(주) 생림공단주유소,경상남도 김해시 생림면 생림대로 560,35.3240131,128.8527403
(주)에스엘선린 유림주유소,경상남도 김해시 진영읍 서부로 127,35.2694244,128.7568994
(주)우보주유소,경상남도 김해시 진영읍 김해대로 606,35.3070571,128.7180026
술미주유소,경상남도 김해시 한림면 한림로 686,35.3333451,128.7612076
청강주유소,경상남도 김해시 진례면 고모로 311,35.2304269,128.7676969
한림정주유소,경상남도 김해시 한림면 한림로 226,35.3327046,128.793394
김해연지우체국,경상남도 김해시 내외중앙로 120,35.2391987,128.8676184
김해진례우체국,경상남도 김해시 진례면 송현로 11,35.2486627,128.7516108
김해관동우체국,경상남도 김해시 계동로 23,35.1837749,128.7979768
김해활천동우체국,경상남도 김해시 인제로39번길 44,35.2316384,128.899821
김해삼문우체국,경상남도 김해시 능동로 35,35.1988031,128.8032541
김해상동우체국,경상남도 김해시 상동면 상동로 557,35.305513,128.9201631
김해부원동우체국,경상남도 김해시 가락로 58,35.2363777,128.8802011
김해율하우체국,경상남도 김해시 율하1로 73,35.1750215,128.8128945
김해서부문화센터 부속동 화장실,경상남도 김해시 율하2로 210,35.168796,128.8165138
김해서부문화센터 부속동 화장실,경상남도 김해시 율하2로 210,35.168796,128.8165138
김해서부문화센터 부속동 화장실,경상남도 김해시 율하2로 210,35.168796,128.8165138
대동IC주유소,경상남도 김해시 대동면 대동로 714,35.2443502,128.9766407
지에스칼텍스(주) 명품주유소,경상남도 김해시 호계로 272 (부원동),35.228142,128.8851354
용덕주유소,경상남도 김해시 한림면 용덕로 236,35.303008,128.8283884
고모로주유소,경상남도 김해시 진례면 고모로 82,35.2304269,128.7676969
토박이주유소,경상남도 김해시 대동면 대동로 126,35.2443502,128.9766407
흥일주유소,경상남도 김해시 칠산로 457 (흥동),35.2208471,128.8537699
대중주유소,경상남도 김해시 대동면 대동로 302-3,35.2443502,128.9766407
(주)안하주유소,경상남도 김해시 한림면 안하로 75,35.3039238,128.829179
대성동고분박물관 상설전시관 화장실,경상남도 김해시 가야의길 126,35.2344661,128.8745474
율하유적전시관 화장실,경상남도 김해시 율하1로 63,35.1755825,128.8114892
봉하마을 진영생태문화공원,경상남도 김해시 진영읍 봉하로 144,35.3136063,128.7687534
금병공원(게이트볼장앞),경상남도 김해시 진영읍 하계로 407,35.2850458,128.7139474
대창들공원,경상남도 김해시 진영읍 본산로 48,35.3158566,128.742287
한림통일동산쉼터(명동가로변),경상남도 김해시 김해대로 1101,35.2772823,128.8290404
불암체육공원,경상남도 김해시 식만로 389-7,35.2216451,128.9257801
서어지공원,경상남도 김해시 진영읍 김해대로365번길 6-26,35.3085276,128.7309099
임호공원,경상남도 김해시 분성로134번길 40,35.2279296,128.8619769
주호공원,경상남도 김해시 진영읍 장등1로31번길 21,35.3156045,128.7377313
진영레일파크(상)(역사),경상남도 김해시 진영읍 진영로109번길 28-14,35.3042832,128.7251752
진영레일파크(하)(역사),경상남도 김해시 진영읍 진영로 145-2,35.3031125,128.7367051
진영중구소공원,경상남도 김해시 진영읍 진영산복로 89,35.3018651,128.7265307
진례테크노밸리,경상남도 김해시 진례면 테크노밸리1로 63-32,35.2706081,128.7719524
선천들공원,경상남도 김해시 주촌면 천곡로15번길 34,35.2313924,128.8392128
선지공원,경상남도 김해시 주촌면 선지로 70,35.2310919,128.8440137
생림 나룻터 공중화장실,경상남도 김해시 생림면 생림대로 1410,35.3240131,128.8527403
동상동 전통시장 장터 화장실,경상남도 김해시 구지로180번길 36,35.2356193,128.8829241
봉하마을(안내소) 공중화장실,경상남도 김해시 진영읍 봉하로 114,35.31353105,128.7697971
봉하마을(주차장) 공중화장실,경상남도 김해시 진영읍 봉하로 115,35.3136063,128.7687534
동상동 전통시장 유공정 화장실,경상남도 김해시 분성로335번길 22-7,35.2374296,128.8825769
생림 무척산(주차장) 공중화장실,경상남도 김해시 생림면 마사로 36-68,35.3623013,128.8383134
진례5일시장 공중화장실,경상남도 김해시 진례면 송현로 6-1,35.2486627,128.7516108
평지못 공중화장실,경상남도 김해시 진례면 평지길 239,35.2307117,128.7418472
대동선착장 공중화장실,경상남도 김해시 대동면 동남로 64,35.254258,128.9993964
깨어있는시민 문화체험전시관 화장실,경상남도 김해시 진영읍 봉하로 132,35.3136063,128.7687534
테크노타운  화장실,경상남도 김해시 주촌면 골든루트로 80-59,35.2138524,128.8252436
의생명센터 화장실,경상남도 김해시 주촌면 소망길 88,35.2168005,128.835316
비즈니스센터 화장실,경상남도 김해시 주촌면 골든루트로 80-16,35.2138524,128.8252436
의생명센터 화장실,경상남도 김해시 주촌면 소망길 88,35.2168005,128.835316
분성체육공원 본부석 화장실,경상남도 김해시 가야로405번길 73-32,35.2409463,128.8878637
분성체육공원 본부석 화장실,경상남도 김해시 가야로405번길 73-32,35.2409463,128.8878637
시민체육공원 테니스장 (이동식화장실),경상남도 김해시 금관대로 1138,35.2056382,128.8283234
진영단감시장 공중화장실,경상남도 김해시 진영읍 진영로 180-10,35.3031125,128.7367051
진영시외버스터미널 화장실,경상남도 김해시 진영읍 진영로 217-9,35.3031125,128.7367051
한림배수장 공중화장실,경상남도 김해시 한림면 한림로638번길 226,35.3467584,128.7967829
한림술뫼생태공원2(안쪽이동식),경상남도 김해시 한림면 한림로702번길 33,35.3393249,128.781085
달무리수변공원B,경상남도 김해시 상동면 동북로 1296,35.3367925,128.9387417
대동생태체육공원 화장실 1,경상남도 김해시 대동면 동남로 234-1,35.254258,128.9993964
대동생태체육공원 화장실 1,경상남도 김해시 대동면 동남로 234-1,35.254258,128.9993964
대동생태체육공원 화장실 1,경상남도 김해시 대동면 동남로 234-1,35.254258,128.9993964
조만강생태체육공원 이동식화장실,경상남도 김해시 이동 52-1,35.1897,128.84417
석동게이트볼장(상공회의소옆),경상남도 창원시 진해구 진해대로 723 (석동),35.161731,128.694704
한림면행정복지센터 화장실,경상남도 김해시 한림면 한림로 369,35.320509799999996,128.80205563010435
임호체육공원 화장실,경상남도 김해시 금관대로 1136,35.2056382,128.8283234
장유체육공원 다목적구장 화장실,경상남도 김해시 대청로 343,35.1933854,128.7947132
장유체육공원 인라인스케이트장 화장실,경상남도 김해시 대청로 345,35.1933854,128.7947132
해동이국민체육센터 화장실,경상남도 김해시 삼계로 136,35.2629849,128.875719
장유스포츠센터 화장실,경상남도 김해시 번화2로 72,35.1893155,128.8064319
진영문화체육센터 화장실,경상남도 김해시 김해대로 263 (문화체육센터),35.3076636,128.71883349530032
청소년수련관 화장실,경상남도 김해시 진영읍 김해대로 257,35.3070571,128.7180026
김해추모의공원 화장동 화장실,경상남도 김해시 주촌면 서부로1637번길 574,35.2607112,128.8138046
김해추모의공원 화장동 화장실,경상남도 김해시 주촌면 서부로1637번길 574,35.2607112,128.8138046
김해추모의공원 화장동 화장실,경상남도 김해시 주촌면 서부로1637번길 574,35.2607112,128.8138046
한림 체력증진센터 화장실,경상남도 김해시 한림면 한림로442번길 29,35.3241962,128.801126
화정생활문화센터 어울림 1층 화장실,경상남도 김해시 삼계중앙로13번길 1,35.2658441,128.8631518
진영역,경상남도 김해시 진영읍 김해대로 809,35.3070571,128.7180026
진례역,경상남도 김해시 진례면 테크노밸리길 94,35.2678013,128.764244
한림정역,경상남도 김해시 한림면 한림로398번길 10,35.3253564,128.8034521
경남프라자,경상남도 김해시 내외중앙로 57,35.2391987,128.8676184
삼성프라자,경상남도 김해시 내외중앙로 62,35.2391987,128.8676184
신한프라자,경상남도 김해시 내외중앙로 60,35.2391987,128.8676184
범환아파트상가,경상남도 김해시 분성로302번길 7-1,35.23132,128.8794833
김해삼성병원,경상남도 김해시 김해대로 2335,35.2270935,128.8911844
김해복음병원,경상남도 김해시 활천로 33,35.2360106,128.8960641
금강병원,경상남도 김해시 가락로 20,35.2363777,128.8802011
대동면행정복지센터 화장실,경상남도 김해시 대동면 대동로 610,35.2422788,128.9802487
인공폭포(동림선원) 공중화장실,경상남도 김해시 대청동 796-1,35.18612,128.77615
대청계곡 입구 공중화장실(휴게소옆),경상남도 김해시 대청동 531-1,35.18612,128.77615
동상동행정복지센터 화장실,경상남도 김해시 호계로517번길 8 (동상동),35.2368585,128.8834548
굿모닝빌딩,경상남도 김해시 분성로 444,35.2336308,128.8827682
축협마트가야,경상남도 김해시 가야로 175,35.2529244,128.8748738
축협마트서상점,경상남도 김해시 분성로308번길 18,35.2320012,128.8800338
청학프라자,경상남도 김해시 장유로301번길 3,35.201536,128.8152553
삼방시장상인회,경상남도 김해시 삼안로255번안길 6-12,35.2490616,128.9091048
광희빌딩,경상남도 김해시 번화1로67번길 12,35.1929812,128.7983834
김해시 수도박물관,경상남도 김해시 김해대로 1347,35.27746,128.82815
김해목재문화박물관,경상남도 김해시 관동로27번길 5-49,35.178308,128.8071708
북부동 생태숲공원(생태숲생태체험관),경상남도 김해시 삼계로 146,35.2629849,128.875719
한림술뫼파크골프장(이동식),경상남도 김해시 한림면 한림로 738,35.3327046,128.793394
인제대학교박물관,경상남도 김해시 인제로 197,35.2907291,128.884078
김해한림박물관,경상남도 김해시 한림면 김해대로 1029-20,35.27746,128.82815
한글박물관,경상남도 김해시 분성로 221,35.2336308,128.8827682
주촌복지관 화장실,경상남도 김해시 주촌면 서부로1637번길 15,35.2551718,128.8233652
코스트코홀세일 김해점,경상남도 김해시 주촌면 선천남로 16,35.2349588,128.838744438039
한림보건지소 지상1층 화장실,경상남도 김해시 한림면 한림로401번길 6-20,35.3223576,128.8011692
생림면행정복지센터 화장실,경상남도 김해시 생림면 봉림로 40,35.3281681,128.8492136
진영읍보건지소 화장실,경상남도 김해시 진영읍 김해대로365번길 6-24,35.307648549999996,128.7304190624569
불암역,경상남도 김해시 김해대로 2787,35.27746,128.82815
지내역,경상남도 김해시 김해대로 2718,35.27746,128.82815
김해대학역,경상남도 김해시 김해대로 2641,35.27746,128.82815
인제대역,경상남도 김해시 김해대로 2515,35.27746,128.82815
김해시청역,경상남도 김해시 김해대로 2408,35.3045341,128.713225
부원역,경상남도 김해시 김해대로 2350,35.3045341,128.713225
봉황역,경상남도 김해시 김해대로 2249,35.27746,128.82815
수로왕릉역,경상남도 김해시 김해대로 2181,35.27746,128.82815
박물관역,경상남도 김해시 김해대로 2103,35.27746,128.82815
연지공원역,경상남도 김해시 해반천로 5,35.2503458,128.8699085
장신대역,경상남도 김해시 해반천로 129,35.2503458,128.8699085
가야대역,경상남도 김해시 해반천로 211,35.2503458,128.8699085
부원동행정복지센터 화장실,경상남도 김해시 김해대로2371번길 24-16 (부원동),35.2287181,128.8865548
불암동행정복지센터 화장실,경상남도 김해시 식만로 388 (불암동),35.2219199,128.9267432
상동면행정복지센터 화장실,경상남도 김해시 상동면 상동로 554,35.3077062,128.9303905
보성주유소,경상남도 김해시 진영읍 진영로 48,35.3038799,128.7230723
한림주유소,경상남도 김해시 한림면 한림로 425,35.3327046,128.793394
명동주유소,경상남도 김해시 한림면 김해대로 1165,35.27746,128.82815
송진주유소,경상남도 김해시 한림면 김해대로 1567,35.27746,128.82815
(주)경인석유 고속도로 진영(상)충전소,경상남도 김해시 진영읍 하계로96번길 44-49,35.2738398,128.7210669
진영셀프주유소,경상남도 김해시 진영읍 김해대로 68,35.3070571,128.7180026
진례유성주유소,경상남도 김해시 진례면 서부로 401,35.2316882,128.7603941
창선면 율도,경상남도 남해군 창선면 서부로 1067,34.8673342,127.9658915
창선생활체육공원1,경상남도 남해군 창선면 동부대로 2308,34.8506811,128.0158522
창선연륙교죽방렴(관광안내소),경상남도 남해군 창선면 동부대로2964번길 49-10,34.9173486,128.0304378
창선 가인리화석산지,경상남도 남해군 창선면 흥선로 767-3,34.85914,128.02382
금산복곡2주차장,경상남도 남해군 이동면 보리암로 586,34.7552347,127.991349
금산복곡1주차장,경상남도 남해군 이동면 보리암로 246,34.7749436,127.98601
금산복곡1주차장,경상남도 남해군 이동면 보리암로 246,34.7749436,127.98601
월포해수욕장,경상남도 남해군 남면 남서대로 611-17,34.7708445,127.8936158
남산공원(회차장),경상남도 남해군 남해읍 망운로61번길 61-21,34.8367595,127.8872145
창선생활체육공원1,경상남도 남해군 창선면 동부대로 2308,34.8506811,128.0158522
호구산 백련암,경상남도 남해군 이동면 용문사길 197,34.7885303,127.920901
이동 원천항,경상남도 남해군 남해대로1553번길 42,34.7645856,127.948281
이동면바래길 탐방안내센터,경상남도 남해군 이동면 성남로 99,34.7789785,127.951104
용문사 대형주차장,경상남도 남해군 이동면 미국마을길55,34.7838256,127.926218
이동 원천마을,경상남도 남해군 이동면 남해대로1553번길 16-10,34.76596,127.94865
국제탈공연장,경상남도 남해군 이동면 남해대로 2412,34.7813543,127.9614599
군민동산(앵강고개),경상남도 남해군 이동면 남해대로 1856-3,34.7813543,127.9614599
노량나루터 공원,경상남도 남해군 설천면 노량로 268,34.939383,127.875915
설천면 월곡,경상남도 남해군 설천면 남해대로4033번길 46-3,34.9288539,127.860167
사촌해수욕장 입구화장실,경상남도 남해군 남면 남면로1229번길 6,34.7426578,127.858534
상주두모체험장,경상남도 남해군 상주면 양아로533번길 18,34.7338022,127.9553
소량 화장실,경상남도 남해군 상주면 양아로355번길 33,34.7217983,127.957556
상주동편방파제,경상남도 남해군 상주면 남해대로675번길 80,34.7173425,127.991568
상주체육공원1,경상남도 남해군 상주면 상주로60번길 69,34.7252958,127.980142
상주은모래비치주차장,경상남도 남해군 상주면 남해대로 675번길 8-5,34.72194,127.988816
뜬늪 공중화장실,"경상남도 함안군 군북면 월촌내길 175, 뜬늪공중화장실",351815.18,128189.22
지족광장(다리밑),경상남도 남해군 삼동면 죽방로 24-1,34.8315874,127.999902
삼동면 물건1,경상남도 삼동면 동부대로1030번길 70,34.7926073,128.0499486
삼동면 동천,경상남도 남해군 삼동면 동부대로 1299,34.7909858,128.0516767
은점해안쉼터,경상남도 남해군 삼동면 동부대로942번길 8-16,34.7873476,128.0523506
지족공설시장,경상남도 남해군 삼동면 동부대로1876번길 30-1,34.8307039,128.003017
요트학교,경상남도 남해군 삼동면 동부대로1030번길 42-26,34.7926073,128.0499486
파독전시관,경상남도 남해군 삼동면 독일로 89-7,34.8008576,128.0378498
삼동면 전도3,경상남도 남해군 삼동면 동부대로1662번길 77-9,34.8302631,128.0199583
미조항,경상남도 남해군 미조면 미조로 9,34.7131324,128.04609
송정솔바람해변2,경상남도 남해군 미조면 미송로483번길 4-79,34.7214147,128.024793
송정솔바람해변1,경상남도 남해군 미조면 미송로483번길 4-49,34.7233263,128.023035
설리마을1,경상남도 남해군 미조면 미송로303번길 44,34.7078492,128.026601
미조도심지,경상남도 남해군 미조면 미송로 60,34.7119969,128.0460219
송정솔바람해변 주차장,경상남도 남해군 미조면 미송로 483,34.7144676,128.025364
미조면 항도,경상남도 남해군 미조면 동부대로310번길 32-22,34.7422311,128.0480169
미조 물미항도전망대,경상남도 남해군 미조면 동부대로 374,34.7331772,128.0358962
미조공설운동장,경상남도 남해군 미조면 남해대로 257-11,34.7205144,128.0354205
남산공원(충혼탑),경상남도 남해군 남해읍 화전로43번길 20-5,34.8318641,127.8951097
남해실내체육관,경상남도 남해군 남해읍 화전로43번길 16,34.8318641,127.8951097
읍도심지,경상남도 남해군 남해읍 화전로 81,34.838538,127.8937005
읍시장2,경상남도 남해군 남해읍 화전로 112,34.8472029,127.8945795
읍시장1,경상남도 남해군 남해읍 화전로 110,34.8472029,127.8945795
오동수원지,경상남도 남해군 남해읍 오동로 153,34.8446803,127.892223
봉황산나래숲,경상남도 남해군 남해읍 망운로10번가길 20-34,34.8393104,127.8865905
공설운동장 동편화장실,경상남도 남해군 남해읍 망운로9번길 42-17,34.8371794,127.893182
남산공원 (아이나라),경상남도 남해군 남해읍 망운로9번길 42-69,34.8371794,127.893182
남산공원(어울마당),경상남도 남해군 남해읍 망운로61번길 57,34.8367595,127.8872145
터미널 2,경상남도 남해군 남해읍 남해대로 2835,34.8206414,127.9187413
터미널 2,경상남도 남해군 남해읍 남해대로 2835,34.8206414,127.9187413
남해읍 토촌,경상남도 남해군 남해읍 강진만로 99-27,34.834873,127.919594
오리숲,경상남도 남해군 남면 남서대로1179번길 93,34.7812012,127.8574449
남면공설시장,경상남도 남해군 남면 남서대로 785-5,34.7708445,127.8936158
구미숲,경상남도 남해군 남면 남서대로1249번길 33-7,34.7836089,127.847265
남면공설운동장 화장실,경상남도 남해군 남면 남서대로 748,34.7708445,127.8936158
두곡해수욕장,경상남도 남해군 남면 남서대로 575-10,34.7708445,127.8936158
가천암수바위 화장실,경상남도 남해군 남면 남면로679번길 41,34.7267634,127.893655
남면 홍현2 화장실,경상남도 남해군 남면 남면로389-89,34.746077,127.909128
평산 작은미술관,경상남도 남해군 남면 남면로1739번길 46,34.7675873,127.847962
사촌주차장,경상남도 남해군 남면 남면로1229번길 27,34.7416765,127.856603
남면선구몽돌밭,경상남도 남해군 남면 남면로1103번길 23,34.7371133,127.85839
가천다목적광장,경상남도 남해군 남면 남면로 702,34.7453551,127.8694615
가천대형주차장,경상남도 남해군 남면 남면로 654,34.7453551,127.8694615
남면 홍현(숙호숲) 화장실,경상남도 남해군 남면 남면로 219-25,34.7453551,127.8694615
선구다목적광장,경상남도 남해군 남면 남면로 1156-50,34.7453551,127.8694615
화방사,경상남도 남해군 고현면 화방사길 104,34.8667717,127.866322
고현면 도심지,경상남도 남해군 고현면 탑동로 51,34.8951226,127.8740841
이락사,경상남도 남해군 고현면 남해대로 3829,34.8924442,127.8765593
독일마을 주차장(봉화방면),경상남도 남해군 삼동면 독일로 180,34.8008576,128.0378498
상주면 벽련매표소,경상남도 남해군 상주면 남해대로1299번길 69,34.7404422,127.947731
덕월녹색체험마을,경상남도 남해군 남면 남서대로1179번길 40-153,34.7812012,127.8574449
바다정원,경상남도 남해군 이동면 죽방로 877,34.8085172,127.9656392
심천해안도로,경상남도 남해군 남해읍 남해대로2984번길 68-122,34.855721,127.90649
남해각,경상남도 남해군 설천면 노량로 178,34.939383,127.875915
바래길화장실,경상남도 남해군 남면 남면로 1555-103,34.7457974,127.8637962
어울림문화센터,경상남도 남해군 이동면 무림로 63번길 41-3,34.8013,127.95373
지족어촌관광단지,경상남도 남해군 삼동면 죽방로 69,34.8310804,127.995468
창선면 적량1,경상남도 남해군 창선면 흥선로 1215,34.85914,128.02382
주경기장3,경상남도 남해군 서면 스포츠 파크길 74,34.8070377,127.832167
비란 복지시설센터,경상남도 남해군 설천면 설천로 176-22,34.9168134,127.9167994
노량 보건진료소옆,경상남도 남해군 설천면 노량로 196,34.939383,127.875915
문항 다목적체험관,경상남도 남해군 설천면 강진로 202번길 82-25,34.914019,127.927444
야구장2,경상남도 남해군 서면 스포츠파크길74,34.8076304,127.83467
주경기장4,경상남도 남해군 서면 스포츠파크길 74,34.807302,127.833272
망운산 등산로,경상남도 남해군 서면 남서대로2240번길 635,34.854695,127.85011
상주체육공원2,경상남도 남해군 상주면 상주로 60번길 47-44,34.7240248,127.978669
나비생태공원,경상남도 남해군 삼동면 금암로 562-23,34.7771224,128.0175063
물건독일마을 입구,경상남도 남해군 삼동면 독일로 4,34.8008576,128.0378498
내산 화천주차장,경상남도 남해군 삼동면 금암로 125-4,34.7771224,128.0175063
보리암,경상남도 남해군 상주면 보리암로 665,34.7538589,127.983023
설리마을2,경상남도 남해군 미조면 미송로 303번길 70,34.7055793,128.025542
송정솔바람해변3,경상남도 남해군 미조면 미송로483번길 50,34.7190794,128.026626
공설운동장 동편화장실,경상남도 남해군 남해읍 망운로9번길 42-17,34.8371794,127.893182
공설운동장 동편화장실,경상남도 남해군 남해읍 망운로9번길 42-17,34.8371794,127.893182
유배문학관 야외(구운몽호),경상남도 남해군 남해읍 남해대로 2745,34.83208225,127.89924450000001
이동면 화계,경상남도 남해군 이동면 성남로175번길 4,34.7747809,127.9538447
용문사 일주문,경상남도 남해군 이동면 용문사길 133,34.7854475,127.925302
금산복곡1주차장,경상남도 남해군 이동면 보리암로 246,34.7749436,127.98601
상주은모래비치3,경상남도 남해군 상주면 상주로 65-9,34.7215163,127.988019
왕지로타리,경상남도 남해군 설천면 설천로 816,34.9336394,127.911366
노량주차장(충렬사),경상남도 남해군 설천면 노량로183번길 27,34.9412202,127.8742752
여객선터미널,경상남도 남해군 서면 남서대로 1687번길 28-12,34.8090585,127.833829
주경기장4,경상남도 남해군 서면 스포츠파크길 74,34.807302,127.833272
나비화장실,경상남도 남해군 서면 스포츠파크길 36,34.8048026,127.834853
그라운드 골프장,경상남도 남해군 서면 남서대로1687번길 2,34.8076304,127.83467
주경기장4,경상남도 남해군 서면 스포츠파크길 74,34.807302,127.833272
비자인조구장,경상남도 남해군 서면 남서대로1687번길 14,34.8076304,127.83467
주경기장4,경상남도 남해군 서면 스포츠파크길 74,34.807302,127.833272
주경기장4,경상남도 남해군 서면 스포츠파크길 74,34.807302,127.833272
주경기장4,경상남도 남해군 서면 스포츠파크길 74,34.807302,127.833272
유포체험마을,경상남도 남해군 서면 남서대로2381번길 60,34.8619129,127.814879
상주두모야영장,경상남도 남해군 상주면 양아로533번길 77,34.7320203,127.954265
금산주차장,경상남도 남해군 상주면 남해대로 920,34.7403755,127.984446
상주은모래비치5,경상남도 남해군 상주면 남해대로675번길 26-6,34.7212529,127.989778
상주은모래비치4,경상남도 남해군 상주면 상주로 17-4,34.7197075,127.985107
상주은모래비치1,경상남도 남해군 상주면 상주로 65-13,34.7196498,127.985072
상주은모래비치2,경상남도 남해군 상주면 상주로 65-7,34.7196498,127.985072
지족정보화마을1,경상남도 남해군 삼동면 죽방로 105,34.8330198,127.991185
원예예술촌 (매표소옆),경상남도 남해군 삼동면 예술길 25-21,34.8011494,128.037463
원예예술촌(주차장),경상남도 남해군 삼동면 예술길 3,34.8008288,128.038507
항촌소공원,경상남도 남해군 남면 남면로1031번길 58,34.732744,127.862799
사촌해수욕장,경상남도 남해군 남면 남면로 1229번길 50,34.7437882,127.85615
순국공원2,경상남도 남해군 고현면 남해대로 3843,34.8924442,127.8765593
순국공원1,경상남도 남해군 고현면 남해대로 3807,34.8924442,127.8765593
민양마을 입구 공중화장실,경상남도 통영시 인평동932-2,34.843975,128.3832
민양회차지 공중화장실,경상남도 통영시 인평동761-2,34.84369,128.391188
민양마을 종점 공중화장실,경상남도 통영시 인평동1135-9,34.843816,128.381484
통영RCE세자트라센터,경상남도 통영시 용남해안로116,34.849271,128.447857
선촌(게이트볼장),경상남도 통영시 용남해안로154,34.85504,128.453504
용남지도 공중화장실,경상남도 통영시 용남면 지도리662-5,34.90716,128.465254
용남견유 공중화장실,경상남도 통영시 용남면 장평리411-2,34.888345,128.469779
용남신촌 공중화장실,경상남도 통영시 장평신촌1길77,34.886232,128.46933
원문공원(입구),경상남도 통영시 용남면 장문리995,34.869352,128.417333
원문공원(기호마을),경상남도 통영시 용남면 장문리1024,34.869596,128.422051
원평지도선착장 공중화장실,경상남도 통영시 용남면 원평리293-43,34.899521,128.462877
용남죽촌 공중화장실,경상남도 통영시 용남면 원평리18-8,34.895136,128.46503
동암 공중화장실,경상남도 통영시 용남면 동달리1408-1,34.865485,128.446489
충무도서관,경상남도 통영시 기호바깥길7-87,34.87338,128.420593
욕지도서관,경상남도 통영시 중촌길203,34.636731,128.263359
욕지흰작살해수욕장,경상남도 통영시 욕지일주로352,34.64442,128.265767
욕지연화도 보덕암 공중화장실,경상남도 통영시 십리골길 315,34.641848,128.357407
욕지덕동공중화장실,경상남도 통영시 덕동길40-12,34.635933,128.236794
유동 공중화장실,경상남도 통영시 유동길106-20,34.62089,128.242992
새천년공원 공중화장실,경상남도 통영시 욕지면 동항리산95-76,34.623005,128.25703
목과 공중화장실,경상남도 통영시 욕지면 동항리651-1,34.644949,128.259411
욕지해운(동촌),경상남도 통영시 욕지일주로113,34.634863,128.266927
서촌 공중화장실,경상남도 통영시 서촌아랫길96,34.633843,128.264682
욕지영동해운(불곡),경상남도 통영시 욕지일주로79,34.632737,128.265319
욕지노적 공중화장실,경상남도 통영시 노적길89-5,34.624241,128.285677
노대상리 공중화장실,경상남도 통영시 상리길45-14,34.670272,128.246255
삼도수군통제영,경상남도 통영시 세병로26,34.846981,128.423617
욕지도동 공중화장실,경상남도 통영시 도동길96,34.642488,128.2356
서호전통시장 고객지원센타,경상남도 통영시 새터길58-9,34.841361,128.420066
서호전통시장상가 공중화장실,경상남도 통영시 새터길42-6,34.84113,128.418635
박경리기념관,경상남도 통영시 산양읍산양중앙로173,34.802372,128.403814
산양대항 공중화장실,경상남도 통영시 산양읍추도일주로6-1,34.757884,128.300221
산양송도 공중화장실,경상남도 통영시 산양읍저림리산95-10,34.75324,128.405244
